Unnamed: 0,id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,Name
5414,1036094312,大圣捉妖记,120456192,USD,0.0,0,0,0.0,0.0,1.4,12+,Games,38,5,1,1,
5416,1036129117,大头儿子天天乐跑-和孩子一起玩的游戏！,111789056,USD,0.0,0,0,0.0,0.0,1.7.4,12+,Games,37,5,1,1,
5423,1036661603,Rolling Sky,138529792,USD,0.0,30670,279,4.5,4.5,1.5.2,4+,Games,40,5,12,1,rollingsky
5434,1037420924,Talking Tom Bubble Shooter,191398912,USD,0.0,2659,64,4.5,4.5,1.4.3,4+,Games,38,5,13,1,talkingtombubbleshooter
5444,1037799797,渡劫-多武器战斗,692929536,USD,0.99,0,0,0.0,0.0,2.4,9+,Games,40,5,1,1,
5471,1038796140,Shopkins World!,660983808,USD,0.0,3047,42,4.0,4.5,2.7.5,4+,Games,37,4,3,1,shopkinsworld
5479,1039171609,セブン‐イレブンアプリ,14241792,USD,0.0,0,0,0.0,0.0,1.2.1,17+,Lifestyle,38,0,1,1,
5514,1040048258,艶が～るプレミアム 女性向け恋愛ゲーム！乙女げーむ,21210112,USD,0.0,0,0,0.0,0.0,1.7.3,17+,Games,37,0,1,1,
5518,1040105227,全国一斉性格テストDX,18067456,USD,0.0,0,0,0.0,0.0,1.6,17+,Entertainment,40,0,1,1,dx
5527,1040366566,盗墓之王-寻龙秘事,208276480,USD,0.0,0,0,0.0,0.0,1.0.29,12+,Games,37,5,2,1,
5537,1040713617,愛しのショコラティエ いけめん恋愛ゲーム・乙女げーむ女性向け人気,170562560,USD,0.0,0,0,0.0,0.0,2.12.1,17+,Games,37,0,1,1,
5540,1040803415,Thomas & Friends: Race On!,539088896,USD,0.0,89,2,3.0,5.0,2.1.1,4+,Games,38,5,11,1,thomasfriendsraceon
5542,1040811649,闪瘦-健康减肥瘦身,52037632,USD,0.0,0,0,0.0,0.0,3.6,17+,Health & Fitness,37,0,2,1,
5552,1041370707,格斗学院-社团争霸圣装崛起，热血高校一触即发,537575424,USD,0.0,62,6,4.5,5.0,2.3.4,12+,Games,40,5,1,1,
5559,1041596399,Boomerang from Instagram,15664128,USD,0.0,2373,525,3.5,3.5,1.4.2,4+,Photo & Video,37,3,27,1,boomerangfrominstagram
5599,1043390344,币优铺,24213504,USD,0.0,0,0,0.0,0.0,1.7.5,4+,Finance,38,0,2,1,
5643,1044923803,下ヨシ子の「２０１６年　あなたの流生命」,7760896,USD,0.0,0,0,0.0,0.0,1.1,17+,Lifestyle,38,0,1,1,
5666,1045901853,Geometry Dash Meltdown,55445504,USD,0.0,117470,117470,4.5,4.5,1.0,4+,Games,40,5,1,1,geometrydashmeltdown
5675,1046448102,そら案内,104295424,USD,0.0,0,0,0.0,0.0,6.1.2,4+,Weather,37,5,1,1,
5680,1046593064,Disney Crossy Road,187282432,USD,0.0,38571,1223,4.5,4.5,2.901.17125,4+,Games,37,5,10,1,disneycrossyroad
5687,1046787882,洋菓子店ローズ ～ほのぼの再建記～,103027712,USD,0.0,20,0,4.5,0.0,1.0.18,4+,Games,40,4,3,1,
5689,1046846443,Hungry Shark World,952222720,USD,0.0,24057,340,4.5,4.5,2.1.0,12+,Games,37,5,12,1,hungrysharkworld
5693,1047113274,【謎解き】罪と罰-ノベルゲーム型 推理アドベンチャー,39232512,USD,0.0,5,0,4.0,0.0,1.9,12+,Book,37,0,1,1,
5696,1047246341,Candy Crush Jelly Saga,196369408,USD,0.0,32395,469,4.0,4.5,1.42.13,4+,Games,40,5,6,1,candycrushjellysaga
5720,1047844240,魔女の泉,242224128,USD,2.99,0,0,0.0,0.0,1.33,9+,Games,40,5,1,1,
5754,1048868250,都市异能小说-全本经典有声小说听书阅读神器,25976832,USD,0.0,0,0,0.0,0.0,1.0.1,12+,Book,40,0,3,1,
5762,1048925081,お前は俺の女だろーが【胸キュン恋愛、リア充ストーリー！？】,35883008,USD,0.0,0,0,0.0,0.0,1.0.2,9+,Games,40,2,1,1,
5792,1050062943,ゴミカレ!!,82789376,USD,0.0,0,0,0.0,0.0,1.1,12+,Games,38,5,1,1,
5805,1050563650,ぷちドラシル 〜ゆるドラ外伝〜,404678656,USD,0.0,1,1,5.0,5.0,1.1.0,4+,Games,40,5,1,1,
5835,1051334048,RISK: Global Domination,222176256,USD,0.0,5217,60,4.0,4.5,1.11.38,9+,Games,38,5,1,1,riskglobaldomination
5852,1052024839,フラッシュワード〜光速瞬間記憶脳トレクイズ〜,39766016,USD,0.0,0,0,0.0,0.0,1.0.0,12+,Games,38,0,1,1,
5860,1052113323,にゃんちゅう,80548864,USD,0.0,0,0,0.0,0.0,1.0.2,9+,Games,38,2,2,1,
5866,1052554029,広告ブロッカー（ウェブ画面上の広告をブロックする最強アプリ),43807744,USD,0.99,0,0,0.0,0.0,1.1.2,4+,Utilities,25,5,1,1,
5872,1052661250,青藍高校ヒモ部,57190400,USD,0.0,0,0,0.0,0.0,1.0.6,12+,Games,38,5,2,1,
5874,1052684130,大航海世界（风靡日本航海手游《壮绝大航海》正版授权）,103174144,USD,0.0,2,2,4.5,4.5,1.1.9.0,4+,Games,40,5,1,1,
5890,1052998653,开心扫雷-根本停不下来的创新玩法,98381824,USD,0.99,0,0,0.0,0.0,1.1.1,9+,Games,38,5,1,1,
5892,1053012308,Clash Royale,114408448,USD,0.0,266921,3967,4.5,4.0,1.8.2,9+,Games,38,5,15,1,clashroyale
5930,1054256307,恋愛タップコミュニケーションゲーム 週刊マイメイド,262242304,USD,0.0,0,0,0.0,0.0,1.0.2,17+,Games,38,0,1,1,
5932,1054297141,誰にもバレない！[秘密のアルバム]　無料で写真をロック！,17935360,USD,0.0,0,0,0.0,0.0,1.0.1,17+,Photo & Video,37,0,8,1,
5941,1054651434,鬼吹灯昆仑神宫 - 年兽袭来,45747200,USD,0.0,0,0,0.0,0.0,1.30,12+,Games,40,5,2,1,
5945,1054867839,スッキリ謎解きゲーム！！,8943616,USD,0.0,0,0,0.0,0.0,1.0.2,4+,Book,40,0,1,1,
5957,1055281310,Philips Hue,73561088,USD,0.0,1999,53,1.5,1.5,2.11.0,4+,Lifestyle,37,5,14,1,philipshue
5967,1055502792,NBA LIVE Mobile Basketball,139769856,USD,0.0,40619,3279,4.0,4.0,1.5.2,4+,Games,38,5,10,1,nbalivemobilebasketball
5973,1055596969,觉醒吧数码兽-被选召的孩子  超人气动漫  回合制卡牌策略养成,167052288,USD,0.0,0,0,0.0,0.0,1.0.15,12+,Games,38,5,1,1,
5976,1055677337,Firefox Focus: The privacy browser,15081472,USD,0.0,477,20,4.0,4.0,3.2,17+,Utilities,25,4,41,1,firefoxfocustheprivacybrowser
5987,1055962232,デビルサバイバー２ 最後の７日間,3956326400,USD,7.99,0,0,0.0,0.0,1.0.3,12+,Games,40,0,1,0,
5989,1056042016,兜町アナリストがお伝えする「兜予報」（無料）,23694336,USD,0.0,0,0,0.0,0.0,2.5.1,17+,Finance,37,4,1,1,
5993,1056489580,棒棒糖-宝宝的世界衣橱,36910080,USD,0.0,8,0,5.0,0.0,2.6.0,4+,Shopping,37,0,5,1,
6012,1057080594,ママはストーカー,117082112,USD,0.0,0,0,0.0,0.0,1.0.5,12+,Games,40,4,1,1,
6028,1057446665,交通银行信用卡买单吧,31823872,USD,0.0,6,2,4.0,5.0,2.0.9,4+,Finance,38,0,1,1,
6029,1057448045,僕の彼女は浮気なんかしない,44249088,USD,0.0,1,1,5.0,5.0,1.1.1,12+,Games,43,5,16,1,
6042,1057818838,プリンセスクローゼット 女性向け恋愛ゲーム！乙女げーむ,153300992,USD,0.0,0,0,0.0,0.0,2.9.1,17+,Games,37,0,1,1,
6043,1057819454,恋愛ゴシップ 女性向け恋愛ゲーム！乙女げーむ,108829696,USD,0.0,0,0,0.0,0.0,1.8.0,17+,Games,37,0,2,1,
6051,1057889290,Tomb of the Mask,103051264,USD,0.0,8054,44,4.5,4.5,1.2.13,9+,Games,37,5,1,1,tombofthemask
6058,1058156533,飛べないロボはただの... ～無料アクションRPGゲーム～,140770304,USD,0.0,0,0,0.0,0.0,3.0.2,4+,Games,37,3,1,1,rpg
6068,1058355648,Driving Zone,157679616,USD,0.0,298,83,4.0,4.0,1.12,4+,Games,37,4,13,1,drivingzone
6071,1058526204,Transformers: Earth Wars,189870080,USD,0.0,13664,274,4.5,4.5,1.43,12+,Games,37,5,10,1,transformersearthwars
6077,1058752053,大挂西游 - 降魔之路官方正版,95742976,USD,0.0,1,1,5.0,5.0,1.1.1,4+,Games,40,5,1,1,
6093,1059195733,H*nest Meditation,92611584,USD,1.99,55,26,4.5,4.5,1.3,17+,Entertainment,37,1,1,1,hnestmeditation
6098,1059271164,ｗｗｗ,14366720,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,40,4,2,1,
6103,1059310516,熱血高校！胴上げ部,193884160,USD,0.0,2,2,4.0,4.0,1.0.2,4+,Games,40,5,1,1,
6106,1059320420,【放置】勇者改名 ～「ふざけた名前つけやがって！」,43484160,USD,0.0,0,0,0.0,0.0,1.0.9,9+,Games,38,5,2,1,
6108,1059331825,机甲无双－燃即正义 殿堂级战斗手游,660675584,USD,0.0,0,0,0.0,0.0,1.1.1,12+,Games,40,5,1,1,
6134,1059718989,雨时,117463040,USD,0.99,10,0,4.5,0.0,1.7,4+,Weather,37,0,0,1,
6173,1060894301,注文の多いブサ猫軒,51895296,USD,0.0,1,1,5.0,5.0,1.27,4+,Games,38,0,2,1,
6178,1060981840,百盈足球-专业足篮比分赛事预测,65815552,USD,0.0,0,0,0.0,0.0,2.9.0,17+,Sports,37,0,1,1,
6182,1061042798,ねこめし屋 -マンガも読めるネコゲーム料理店経営の無料育成シュミレーション-,583507968,USD,0.0,0,0,0.0,0.0,1.2.2,4+,Games,37,0,1,1,
6208,1061661355,ごちうさアラーム～リゼ編～,28688384,USD,5.99,1,1,5.0,5.0,1.0.2,4+,Entertainment,38,0,1,1,
6209,1061662610,ごちうさアラーム～シャロ編～,28647424,USD,5.99,0,0,0.0,0.0,1.0.4,9+,Entertainment,38,0,1,1,
6214,1061768547,MARVEL Avengers Academy,170858496,USD,0.0,17376,12,4.0,3.5,1.15.0,9+,Games,37,5,45,1,marvelavengersacademy
6224,1061873443,テニスクラブ物語,194211840,USD,5.99,0,0,0.0,0.0,1.06,4+,Games,38,5,1,1,
6241,1062164103,マンガきゅんと‐漫画が全話読み放題の少女まんがアプリ,36295680,USD,0.0,0,0,0.0,0.0,1.2.0,17+,Book,37,5,1,1,
6246,1062203687,時計仕掛けの彼女 /明日なんて来なきゃいいのにね,81051648,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Games,40,4,2,1,
6247,1062209068,完全犯罪クラブ,62422016,USD,0.0,0,0,0.0,0.0,1.0.2,9+,Games,38,0,2,1,
6257,1062550397,学年ビリのギャルが今さら受験してみた,42428416,USD,0.0,0,0,0.0,0.0,1.0,4+,Education,40,4,1,1,
6261,1062764988,妹型杀器,159130624,USD,0.0,0,0,0.0,0.0,1.0.5,9+,Games,40,5,1,1,
6265,1062784298,激ムズ！にゃんコプター,99588096,USD,0.0,0,0,0.0,0.0,1.0.0,9+,Games,37,3,1,1,
6282,1063180351,エジコイ！〜エジプト神と恋しよっ〜,71775232,USD,0.0,0,0,0.0,0.0,1.0.5,12+,Games,40,5,2,1,
6315,1063946646,ぼっちでもリア充になれる奇跡のアプリ。〜恋する缶づめ。〜,66295808,USD,0.0,1,1,5.0,5.0,1.0.1,12+,Games,40,0,1,1,
6346,1064830114,俺が浮気した時の話、聞く？ 男女の修羅場の話まとめ,35344384,USD,0.0,0,0,0.0,0.0,1.0.0,17+,Book,37,0,1,1,
6353,1064902326,单读-我们的黄金时代,50859008,USD,0.0,0,0,0.0,0.0,1.6.2,9+,Book,38,0,2,1,
6360,1065222241,誰ガ為ノ世界~悲しみと始まりのユグドラシル~,380809216,USD,0.0,0,0,0.0,0.0,1.3,12+,Games,38,0,1,1,
6368,1065304745,へびでか〜へび刑事純情物語〜【放置ゲーム】,460717056,USD,0.0,0,0,0.0,0.0,1.0.10,9+,Entertainment,40,4,1,1,
6377,1065401804,山手線走ってみた。,17186816,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,40,5,2,1,
6380,1065405497,魔窟-无尽的地下城,234680320,USD,0.99,53,49,4.5,4.5,1.04,9+,Games,40,5,2,1,
6382,1065421915,和我信,97892352,USD,0.0,0,0,0.0,0.0,2.2.1,17+,Lifestyle,38,0,2,1,
6386,1065470211,こだわりラーメン館,63353856,USD,4.99,0,0,0.0,0.0,1.00,4+,Games,38,5,1,1,
6398,1065691080,早くトイレに行きたい,19249152,USD,0.0,0,0,0.0,0.0,1.0.1,9+,Games,40,5,2,1,
6400,1065719308,僕の魔球打てるの？,20328448,USD,0.0,0,0,0.0,0.0,2.0,4+,Games,40,5,2,1,
6403,1065754566,ホストのアブナイ世界,405905408,USD,0.0,3,3,5.0,5.0,1.0.0,17+,Games,38,0,1,1,
6404,1065770853,謎解き ジェスチャーゲーム - 何してる？,35903488,USD,0.0,1,1,5.0,5.0,1.0.1,9+,Book,38,4,1,1,
6418,1066091585,Fernanfloo,63286272,USD,0.0,2886,93,4.5,4.5,2.4,9+,Games,40,5,1,1,fernanfloo
6428,1066170195,ゲスの極み!パリピを探せ!!笑える・ハマる間違い探しゲーム（意外と難問）,157717504,USD,0.0,0,0,0.0,0.0,1.1.0,12+,Games,38,5,1,1,
6429,1066172927,封神榜（洪荒西游英杰传奇）,262118400,USD,0.0,0,0,0.0,0.0,1.1,4+,Games,38,5,1,1,
6442,1066612270,脱出ゲーム　ぼくのおねがいきいて,125937664,USD,0.0,1,1,5.0,5.0,1.0.1,4+,Games,38,5,1,1,
6450,1066752474,Solitaire Ⓞ,68179968,USD,0.0,12077,1373,5.0,5.0,1.0.228,4+,Games,40,2,15,1,solitaire
6464,1067180769,性格美男美女診断２,27269120,USD,0.0,0,0,0.0,0.0,1.0,17+,Entertainment,38,0,1,1,
6466,1067205290,快读免费小说-最热网络小说追书神器全本下载阅读器,82140160,USD,0.0,8,4,4.5,4.5,1.5,12+,Book,38,4,1,1,
6491,1067686814,指神,15602688,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
6492,1067715382,ごちうさアラーム　～ココア編～,25044992,USD,5.99,0,0,0.0,0.0,1.0.2,9+,Entertainment,38,0,1,1,
6495,1067720293,【カノピッピ大作戦】ギャルがオタクに恋をした/脱ギャル系彼女育成ゲーム,66764800,USD,0.0,2,2,5.0,5.0,1.0.1,4+,Games,40,4,2,1,
6501,1067766579,キンニクエスト 筋肉と筋肉と筋肉と呪われし筋肉,173768704,USD,0.0,0,0,0.0,0.0,1.0.2,12+,Games,38,5,1,1,
6514,1068026210,ジェスチャー当て,10823680,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Book,40,0,1,1,
6515,1068044677,擬人缶～俺のペットが少女になった～,88091648,USD,0.0,1,1,5.0,5.0,1.1.5,17+,Games,38,0,2,1,
6525,1068079276,大人には解けない問題,32102400,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
6526,1068081729,僕の彼女が成仏するまで,82154496,USD,0.0,0,0,0.0,0.0,1.0.1,9+,Games,38,5,2,1,
6543,1068353024,同城爱约会-单身男女约会神器,24373248,USD,0.0,0,0,0.0,0.0,2.0.0,17+,Social Networking,37,0,2,1,
6554,1068419726,うねうね糸,16157696,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
6574,1068818303,おそ松さんのへそくりウォーズ　〜ニートの攻防〜,525569024,USD,0.0,62,1,4.5,4.0,2.4.0,12+,Games,38,5,1,1,
6591,1069287597,鬼畜-一亿人都在用的聊天必备神器!,55690240,USD,0.0,193,4,5.0,5.0,5.3.8,9+,Entertainment,38,5,3,1,
6604,1069592213,喔豆-发现世间美味,81681408,USD,0.0,0,0,0.0,0.0,1.6.6,12+,Lifestyle,37,0,2,1,
6612,1069757051,口袋理财（标准版）-上市公司报喜鸟投资,52287488,USD,0.0,0,0,0.0,0.0,6.1.0,17+,Finance,38,5,1,1,
6622,1069789014,中学英文法総復習 パターンで覚える 瞬間英文法,22881280,USD,1.99,0,0,0.0,0.0,1.0.6,4+,Education,37,0,31,1,
6629,1069830936,【謎解き】ヤミすぎ彼女からのメッセージ,16808960,USD,0.0,0,0,0.0,0.0,1.2,9+,Book,38,0,1,1,
6637,1070091597,謎解きロッカーの忘れ物,59152384,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Book,40,0,1,1,
6648,1070452700,巨商传奇,137094144,USD,0.99,0,0,0.0,0.0,1.0.3,17+,Games,38,4,1,1,
6657,1070689426,武林群侠传—经典单机武侠RPG,129368064,USD,0.99,166,154,5.0,5.0,1.36,9+,Games,40,5,1,1,rpg
6659,1070702119,絶対に笑える話　腹筋崩壊の笑える話,18264064,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Book,37,0,1,1,
6674,1071039429,マッチング チャット - マッチング&恋人探しチャット,39368704,USD,0.0,0,0,0.0,0.0,1.1.1,17+,Social Networking,37,0,1,1,
6676,1071045817,出会い秘密チャット - 相席 出会い系チャット,12906496,USD,0.0,0,0,0.0,0.0,1.1.1,17+,Social Networking,37,0,1,1,
6677,1071077611,ねこげーむ~ねこ騎士ポチ~簡単で人気の猫ゲーム~基本無料,57197568,USD,0.0,0,0,0.0,0.0,1.0.11,4+,Games,38,1,1,1,
6689,1071310449,Choices: Stories You Play,108666880,USD,0.0,33698,543,4.5,4.5,1.9.0,12+,Games,38,5,1,1,choicesstoriesyouplay
6696,1071497654,最高警戒,199214080,USD,0.0,1,1,1.0,1.0,1.8.2,17+,Games,40,5,1,1,
6714,1071770573,サクッとスッキリ！ラインナンバー！,43641856,USD,0.0,0,0,0.0,0.0,1.5,4+,Games,38,5,1,1,
6720,1071974253,テトリマン,13064192,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
6724,1072007547,みんなの性格検定,13881344,USD,0.0,0,0,0.0,0.0,1.3,17+,Entertainment,38,0,1,1,
6745,1072380719,My Little Pony: Harmony Quest,714358784,USD,0.0,2265,81,4.0,4.0,1.4,4+,Entertainment,38,5,9,1,mylittleponyharmonyquest
6757,1072628005,全民夺宝(官方),48844800,USD,0.0,0,0,0.0,0.0,4.3.1,17+,Entertainment,40,0,1,1,
6767,1072752496,恵方コンパス！【恵方巻を食べる方角がすぐ探せる！】,17868800,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Lifestyle,38,0,1,1,
6773,1072990945,激ムズ！お前、脱出できんの？～反射神経アクションゲーム～,35018752,USD,0.0,0,0,0.0,0.0,1.3.1,12+,Games,37,5,1,1,
6785,1073035133,星之轨迹-好玩的手游角色扮演网游新游戏,168027136,USD,0.0,0,0,0.0,0.0,1.0.10,9+,Games,40,5,2,1,
6792,1073081246,ダイエットやメイク、ネイルのコスメ情報 - シェリル,71487488,USD,0.0,0,0,0.0,0.0,3.0.3,4+,Catalogs,37,5,2,1,
6803,1073476012,Smashy Road: Arena,208391168,USD,0.0,3207,911,4.5,4.5,1.1.4,9+,Games,38,5,1,1,smashyroadarena
6819,1073811368,大人の出会いチャット  - 出会い系 アプリ,15011840,USD,0.0,0,0,0.0,0.0,1.1.1,17+,Social Networking,37,0,1,1,
6821,1073828708,自らデッドボール,16487424,USD,0.0,0,0,0.0,0.0,1.0.1,12+,Games,38,5,2,1,
6822,1073830651,钱妈妈理财-国企投资有保障的金融理财产品！,21905408,USD,0.0,0,0,0.0,0.0,1.4.6,4+,Finance,38,0,2,1,
6829,1073862417,你我贷理财-基金理财工具,45742080,USD,0.0,0,0,0.0,0.0,5.2.0,17+,Finance,38,4,0,1,
6847,1074228046,脳トレ！パターンキューブ,17246208,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
6851,1074321709,バーチャル恵方巻【節分・恵方コンパス・方位】,5177344,USD,0.0,0,0,0.0,0.0,00.00.09,4+,Navigation,40,5,1,1,
6858,1074577920,鳥として生きた男　その壮絶な人生,52270080,USD,0.0,0,0,0.0,0.0,1.0.0,17+,Games,40,0,1,1,
6861,1074634656,謎解き窓ガラスの跡,14449664,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Book,40,0,1,1,
6876,1075680307,素飛び,20433920,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
6879,1075705502,借金勇者~そして完済へ…,43498496,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,3,2,1,
6886,1075817264,えほう - 最強の恵方コンパス,27655168,USD,0.0,0,0,0.0,0.0,2.0,4+,Navigation,37,2,1,1,
6907,1076216289,恋する幽霊-カレシ、死んでます。-,71929856,USD,0.0,0,0,0.0,0.0,1.1.1,9+,Games,40,0,1,1,
6909,1076237303,電球でテニスしてみた-無料で遊べるミニゲーム,67060736,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,40,3,1,1,
6927,1076478016,ロボはつらいよ。～フルボッコタワー～アクション育成強化ゲーム！,178900992,USD,0.0,0,0,0.0,0.0,1.9.2,9+,Games,37,3,1,1,
6952,1076843245,マンガモンスター 　無料マンガ/無料本/人気マンガ,43731968,USD,0.0,0,0,0.0,0.0,1.0.7,17+,Book,37,0,1,1,
6969,1077165876,謎解きあの人からメール,18913280,USD,0.0,0,0,0.0,0.0,1.0.2,4+,Book,38,3,1,1,
6973,1077219776,アニメスタジオ物語,108988416,USD,4.99,0,0,0.0,0.0,1.02,4+,Games,38,5,1,1,
6974,1077245487,番茄电玩城,134299648,USD,0.0,0,0,0.0,0.0,2.1.8,17+,Games,38,0,2,1,
6976,1077258209,主播炸金花,30192640,USD,0.0,0,0,0.0,0.0,1.8.22,17+,Games,40,4,1,1,
6989,1077585444,針の穴,15624192,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
6990,1077586834,ビルホッピング,13523968,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
7019,1078051960,おやじが跳ぶ,22475776,USD,0.0,0,0,0.0,0.0,2.0,4+,Games,40,5,2,1,
7025,1078142098,ナイトメアハーレム 女性向け恋愛ゲーム！乙女げーむ,118202368,USD,0.0,0,0,0.0,0.0,1.10.0,17+,Games,37,0,1,1,
7036,1078214852,金钱谷软件-活期手机金融投资理财平台!,19781632,USD,0.0,0,0,0.0,0.0,1.1.4,4+,Finance,38,0,2,1,
7046,1078553808,FINAL FANTASY BRAVE EXVIUS,108917760,USD,0.0,28187,38,4.5,4.0,2.1.2,12+,Games,40,5,1,1,finalfantasybraveexvius
7052,1078591208,لغز الماضي - اربع اجزاء,313783296,USD,1.99,11,11,4.0,4.0,1.0,4+,Games,38,5,1,1,
7103,1079758987,【難問謎解き】ねこ神様はクイズ好き？,73467904,USD,0.0,0,0,0.0,0.0,2.1.6,4+,Book,37,3,1,1,
7106,1079800951,永生劫 — 单机回合仙侠RPG,138480640,USD,0.0,13,7,5.0,4.5,1.4.3,12+,Games,37,4,2,1,rpg
7121,1080235395,理财咖(管家版)-金融投资理财产品多样的手机理财工具!,17540096,USD,0.0,0,0,0.0,0.0,1.5,4+,Finance,38,0,2,1,
7127,1080262235,ねことダンボール,165396480,USD,0.0,0,0,0.0,0.0,1.1.0,9+,Games,40,0,1,1,
7142,1080541663,美播 - 玩不尽的真人游戏,248061952,USD,0.0,1,1,5.0,5.0,8.7.1,17+,Social Networking,37,4,2,1,
7143,1080544164,烈焰王座-称霸魔法帝国的策略游戏,74121216,USD,0.0,0,0,0.0,0.0,2.9,9+,Games,38,5,2,1,
7144,1080545293,ナニワ金融道　全巻無料のマンガアプリ,38322176,USD,0.0,1,1,4.0,4.0,1.0.7,17+,Book,37,5,1,1,
7145,1080558477,ねこあわせ。,19578880,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
7147,1080565581,マイにゃんカフェ,98841600,USD,0.0,0,0,0.0,0.0,1.1.9,4+,Games,38,5,7,1,
7163,1080869737,謎解き赤い封筒,73730048,USD,0.0,0,0,0.0,0.0,1.0.0,9+,Book,38,5,1,1,
7187,1081270431,どうして私じゃダメなの？,45325312,USD,0.0,0,0,0.0,0.0,1.0.2,4+,Games,38,4,1,1,
7196,1081561570,Google Trips – Travel planner,55794688,USD,0.0,329,40,3.0,3.5,1.10,4+,Travel,37,0,1,1,googletripstravelplanner
7209,1081769613,壊して！無限ドリルランド,29508608,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,40,3,2,1,
7211,1081839485,彼女の涙が僕を人間にした,69035008,USD,0.0,0,0,0.0,0.0,1.2,12+,Games,38,0,1,1,
7219,1082240310,脱出ゲーム 心霊学校からの脱出,487715840,USD,0.0,0,0,0.0,0.0,1.0.1,12+,Games,38,0,1,1,
7262,1083345097,僕の妹が死んだ。,83909632,USD,0.0,0,0,0.0,0.0,2.5,9+,Games,37,0,2,1,
7277,1084085985,RPG 偽りの物語 / ドット絵ロールプレイングゲーム,237879296,USD,0.99,0,0,0.0,0.0,1.2.7,4+,Games,38,5,1,1,rpg
7319,1084930849,King of Avalon: Dragon Warfare,191580160,USD,0.0,3326,25,4.0,3.5,3.0.2,9+,Games,40,5,33,1,kingofavalondragonwarfare
7325,1084979184,鬼畜三国-红将觉醒,213086208,USD,0.0,0,0,0.0,0.0,4.7.02,12+,Games,40,5,0,1,
7326,1084979604,轩辕剑叁外传之天之痕-正版经典仙侠授权,831783936,USD,0.0,0,0,0.0,0.0,1.6.1,12+,Games,40,5,1,1,
7347,1085434420,【ひっぱりパズル】ズキュ〜〜〜〜ン！,85823488,USD,0.0,0,0,0.0,0.0,2.0.3,4+,Games,40,4,2,1,
7348,1085435111,君にはクリアできませんよ,6600704,USD,0.0,0,0,0.0,0.0,1.0,4+,Games,40,4,2,1,
7349,1085435354,ほぼ無理ゲー,21790720,USD,0.0,0,0,0.0,0.0,1.0,4+,Games,40,5,1,1,
7351,1085458374,五目並べ - オンライン対戦搭載！,48455680,USD,0.0,0,0,0.0,0.0,1.0.4,4+,Games,38,4,3,1,
7355,1085497387,香哈菜谱-最专业的家常菜谱大全 无广告版,42312704,USD,0.99,0,0,0.0,0.0,4.1.7,17+,Food & Drink,40,5,1,1,
7356,1085497631,謎解き,16080896,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Book,40,0,1,1,
7373,1085932516,勘違い探し（俺のこと・・・）,32477184,USD,0.0,0,0,0.0,0.0,1.1.0,12+,Games,43,5,16,1,
7382,1086015361,銀魂 公式連載アプリ〜銀魂の漫画が毎週１巻読めるアプリ〜,39901184,USD,0.0,1,1,1.0,1.0,1.6.2,4+,Book,38,3,1,1,
7417,1086688310,ひとほろぼし,44026880,USD,0.0,0,0,0.0,0.0,1.1,12+,Games,40,2,1,1,
7436,1086964574,大根にしがみつく女子高生,93810688,USD,0.0,10,7,5.0,5.0,1.0.9,9+,Games,38,4,1,1,
7449,1087200930,おかず甲子園,199826432,USD,0.0,0,0,0.0,0.0,1.3,4+,Games,43,5,1,1,
7459,1087276648,イケメン革命◆アリスと恋の魔法 恋愛ゲーム,92517376,USD,0.0,0,0,0.0,0.0,1.1.2,12+,Games,37,0,1,1,
7482,1087698005,謎トレ 謎解き脳トレーニング,6176768,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Book,40,0,1,1,
7483,1087702752,脱出ゲーム　海底神殿からの脱出,155508736,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Games,38,5,1,1,
7486,1087728027,热血超人-二次元卡牌游戏,732598272,USD,0.0,0,0,0.0,0.0,1.0.212,9+,Games,40,5,1,1,
